height,weight,sex
157.0182559,46.32222695,f
156.6121721,43.90585931,f
155.1977432,43.07349408,f
151.7181969,45.69095842,f
158.4347273,46.31983576,f
155.4873683,43.63915233,f
160.772324,44.64271901,f
155.6299514,45.3971675,f
157.2243098,48.94114111,f
159.1443043,48.28934688,f
150.9848132,45.33971045,f
158.8870395,42.54690441,f
151.6027523,45.11272672,f
162.0416899,44.10297777,f
151.7785538,45.51415273,f
152.1283019,46.78006282,f
153.2500706,44.96406813,f
151.8786698,44.65999383,f
153.4766684,42.48118627,f
154.8635349,46.81037638,f
152.0245465,46.24730121,f
159.7554644,44.60176476,f
148.9415682,41.80055879,f
155.7548021,47.09571423,f
157.4838679,43.11969191,f
148.2092057,42.38373629,f
155.8628308,46.88353025,f
152.0642722,46.18157512,f
156.5523068,45.00002853,f
154.6800359,43.8373578,f
156.284395,44.94064119,f
153.9823814,46.32726416,f
152.7893083,44.84963628,f
161.800715,47.59427214,f
156.6253619,44.10124271,f
146.2251816,43.36955605,f
154.0504653,38.18720198,f
154.723588,46.54920023,f
150.5282927,48.47322141,f
154.9510996,43.22631648,f
152.8572642,46.58367332,f
159.1815527,46.94635638,f
155.7380486,45.62000799,f
155.6213552,41.03312238,f
154.4252947,47.04185167,f
153.6188723,48.10671034,f
154.5382689,44.31402613,f
148.8336841,42.1180417,f
153.9298597,48.4752895,f
157.555132,47.86513203,f
150.9904794,45.79288293,f
158.9770365,43.60920515,f
156.5793415,45.75420071,f
154.1453069,45.38510479,f
155.686568,42.06711437,f
155.9495852,42.72206995,f
159.2764279,37.69836361,f
151.4907578,44.4568685,f
153.2970694,46.67107212,f
154.7938515,45.66120013,f
152.8142047,42.81360369,f
156.0506208,43.19214456,f
155.3766743,47.94009866,f
162.3832312,47.67463815,f
154.88791,48.00166325,f
154.6957985,43.39485675,f
155.8978797,45.81611628,f
157.3481306,47.02538352,f
158.7653437,46.3815236,f
152.4021527,41.78458941,f
157.588471,44.82357077,f
155.9178912,52.60640762,f
152.3290465,45.68119564,f
158.3073419,44.5492471,f
156.5392726,50.27205602,f
161.4168008,43.58336962,f
158.3553341,43.27801937,f
152.7958023,44.54027596,f
156.8918531,46.42927458,f
154.6518739,41.60509356,f
152.1162023,42.15151503,f
157.7227523,45.25218796,f
155.4264495,46.3173897,f
160.0475372,42.08577057,f
151.7671522,46.74141662,f
152.0268158,46.56577088,f
156.1928603,40.96884006,f
154.6054239,43.54236694,f
151.8576467,41.14149241,f
159.2720413,45.65714799,f
155.5405771,44.90761832,f
155.6809497,46.15207534,f
150.6249343,44.84801796,f
153.5566843,44.40594494,f
155.7365121,46.57129243,f
162.2130585,46.00474197,f
150.8196997,46.03054802,f
152.2676592,45.29207407,f
154.5952799,47.78817799,f
154.6882749,43.76068409,f
155.4495691,47.01288487,f
149.8615502,46.26114436,f
161.3274138,42.84650141,f
151.8034556,43.79951065,f
159.7134011,46.55602399,f
154.7479205,46.46672081,f
161.7834106,45.06479615,f
149.4513819,45.59712495,f
152.2931073,43.4487333,f
151.6058985,48.61158096,f
154.1898323,43.47607147,f
154.8182042,49.35659718,f
159.1511838,47.96274708,f
155.5986636,45.20504012,f
154.816069,46.79058256,f
155.1590692,42.57283343,f
149.4902516,43.4745159,f
154.6625144,42.19404912,f
160.3785229,46.71966012,f
156.6358442,46.3147686,f
164.3780082,44.26483365,f
157.5636729,44.29121491,f
152.0903448,46.1062943,f
151.7969462,42.48972421,f
161.6139695,44.76298273,f
158.8621768,43.80214,f
150.2164193,44.26182382,f
146.7508158,44.25294007,f
151.5872689,43.10751817,f
159.7309081,44.00191983,f
154.2489294,43.63965848,f
153.4017404,44.21682118,f
156.0760656,44.23738521,f
151.5443422,43.98825347,f
159.4429351,43.63410486,f
154.150055,41.24060109,f
155.5910295,45.1472747,f
152.5555241,46.63178617,f
156.7994367,42.35116851,f
158.6665025,45.78487468,f
154.6955001,45.21167978,f
149.9159335,43.42054766,f
151.7360324,41.05028557,f
155.8711871,46.73789091,f
154.0072336,42.9635279,f
159.1153872,42.56373579,f
150.9453435,45.7878089,f
157.421334,44.97833388,f
155.8731628,42.61192,f
157.9134531,45.69429647,f
149.814041,40.49267168,f
152.2003085,46.51670938,f
158.0606474,45.72674082,f
152.3356171,44.53280198,f
159.2540771,43.39773742,f
155.2903362,45.43729136,f
158.0074842,46.97445405,f
160.248151,43.14183633,f
156.3910168,47.23467774,f
151.8579718,43.30932747,f
151.905119,45.80453968,f
158.4680854,46.82583247,f
156.5110036,43.36262169,f
152.9353755,44.95689715,f
155.7098525,44.89575606,f
151.0669063,45.1879683,f
157.1879972,43.33651055,f
150.33545,47.40686389,f
150.194575,42.73285811,f
162.6718732,44.61107596,f
158.5604298,45.76384391,f
161.6893392,43.82479734,f
154.6646197,46.83004207,f
154.9036971,48.21507744,f
159.2292357,46.73683637,f
153.6076668,45.11424078,f
150.8545545,47.16705191,f
151.3018716,46.76039138,f
154.7032368,44.91790355,f
158.1856934,45.49167668,f
154.1202413,48.83070069,f
154.2734252,40.69147356,f
157.0577181,41.96953942,f
148.8431033,43.61561348,f
158.0054206,44.95394543,f
159.9572765,46.81094566,f
155.8332267,47.60799046,f
153.3570082,45.74357726,f
162.1408969,42.89512492,f
159.7430735,43.95254568,f
157.2248972,47.52022773,f
154.9757808,42.95444104,f
155.4429228,46.76919297,f
152.5016806,47.70476381,f
155.101066,43.10485998,f
150.508507,47.88317199,f
152.6056866,45.98724141,f
150.308701,44.43512411,f
154.7724523,48.21715874,f
154.9848119,44.27761594,f
160.1186752,42.81380774,f
153.7074511,43.83074005,f
148.6502063,45.44029077,f
156.6061291,46.03950071,f
156.4962964,42.68489021,f
157.6359224,42.89141206,f
149.777109,46.01054388,f
150.1092614,45.20348371,f
157.8647133,40.64693891,f
157.5014796,46.75990316,f
159.8126368,46.37772986,f
149.01287,40.69467177,f
157.2032429,47.54665406,f
149.5990529,46.67230951,f
154.5901594,43.46785652,f
154.2485119,45.00211836,f
154.1820167,47.85788202,f
160.0452414,47.3582728,f
157.0031478,47.58150809,f
155.5797414,43.7901908,f
156.7328364,45.14283509,f
152.6886839,45.06593095,f
147.0466718,47.02967787,f
152.610171,47.63748678,f
150.9369605,47.13446614,f
158.2639656,44.49598205,f
153.1289788,44.6261033,f
149.9999073,41.39615988,f
149.4278899,44.18276723,f
155.7615113,43.03993258,f
153.4782085,46.47277649,f
156.3702613,43.26878361,f
151.9238381,44.50397009,f
156.2666659,42.35813693,f
158.1287133,41.63028343,f
153.1538904,45.8348975,f
160.6906382,43.23471984,f
149.7664799,45.97837435,f
160.1268569,42.57285171,f
158.4728392,43.73621961,f
156.1118832,45.12506569,f
158.9286773,45.97457799,f
154.123564,45.23292217,f
149.4386597,40.5871173,f
156.6511413,39.64080015,f
151.3285906,47.38412872,f
152.8250023,42.30523003,f
155.7796017,42.533818,f
155.0625217,42.4544954,f
156.6345414,43.99384571,f
158.7328359,46.26909014,f
159.9923822,45.44214765,f
154.1600933,46.7821134,f
151.7903921,44.60964604,f
157.1713908,48.22360107,f
155.2888214,47.74384054,f
152.2556924,44.72160652,f
156.3261837,43.54792413,f
152.2544235,44.08457313,f
153.6486099,43.81849232,f
156.3367928,45.71549993,f
161.911995,46.45222447,f
153.3060598,46.33972059,f
164.2781522,46.08537192,f
150.5001164,49.03727154,f
158.3115742,45.5604642,f
146.9374857,45.90492096,f
161.840625,43.30629917,f
159.2763552,49.67938658,f
160.9302523,46.3078287,f
153.5294662,44.92116896,f
158.4437272,44.69628876,f
155.9702196,44.0932664,f
152.8784085,47.91028374,f
158.4062977,42.90841422,f
153.63292,46.75939144,f
152.9572909,42.5259697,f
154.4107755,41.11435935,f
155.6330138,40.77719234,f
150.5384248,47.01904344,f
151.4874654,46.22904227,f
158.4310105,45.26271861,f
151.3408955,45.81481849,f
153.2789653,45.1652673,f
152.9842802,48.80527042,f
159.037168,45.87241545,f
156.7919705,46.44431252,f
153.1077466,42.34853303,f
153.4336021,46.29222899,f
151.550492,40.76648394,f
153.9706038,47.12448278,f
153.6901592,46.33229575,f
159.0269493,43.70108231,f
152.4571966,45.9453703,f
150.9803424,41.3721677,f
152.7604163,48.32025793,f
146.9859535,40.9128665,f
155.9287125,45.76229431,f
158.8867015,41.650604,f
152.6786229,46.5828576,f
148.2957386,43.38027254,f
154.4198949,45.69920297,f
157.6444111,49.28375216,f
151.9314707,45.51208909,f
154.0274339,40.21815739,f
150.7319187,42.45515466,f
152.600552,42.58083831,f
155.6075954,42.82314849,f
154.385569,45.13775264,f
154.1912968,47.98161656,f
155.5096677,47.53488322,f
153.3966706,44.56307304,f
155.6434156,40.06227895,f
153.1600797,44.44618385,f
155.7232198,43.71928696,f
151.2826406,47.16051252,f
162.1795841,46.00770246,f
151.0476645,42.96550418,f
158.5273632,46.08626534,f
152.6420811,43.02600072,f
149.5370367,47.66021559,f
151.8094627,46.99415843,f
154.1056523,46.11026673,f
154.6764159,45.38670832,f
151.8690812,45.25384263,f
150.722893,40.25080932,f
161.1115828,44.26450562,f
155.7749268,46.58639052,f
157.1780622,43.54524053,f
150.3894777,41.33991547,f
152.3627568,45.90298463,f
152.1956272,45.12937486,f
159.1282285,41.87036581,f
153.2081175,46.55292403,f
160.5907113,43.66246508,f
151.9010986,47.47507521,f
156.1352692,45.94605187,f
157.6906813,45.52653091,f
161.9325979,44.90911714,f
152.4424392,46.14787978,f
155.8324039,44.08616252,f
153.1076256,46.38490935,f
156.0550742,42.85491651,f
152.6480124,41.97197686,f
155.8964199,44.01658069,f
152.3785096,44.3422247,f
153.807756,46.97025041,f
156.7239094,46.92793688,f
153.0009842,44.9688648,f
151.2590411,40.95231934,f
156.7259738,45.89306647,f
155.7410956,45.41683788,f
147.1758298,42.18954186,f
157.6189636,45.24714257,f
156.5702176,44.24821974,f
157.8340101,44.75211443,f
155.6097179,42.87125536,f
153.1282071,45.4133891,f
153.5206309,46.23555222,f
155.9627331,43.81731478,f
152.1862063,46.05402685,f
157.9669839,43.62974407,f
158.0455948,44.53388817,f
155.26091,54.57979843,f
156.4634706,50.03525783,f
158.9631067,44.29272068,f
152.4678524,46.54375962,f
153.7382567,45.94499389,f
154.6592208,42.7736209,f
151.8632803,45.54048451,f
152.2114048,45.4647678,f
160.5338384,43.74193271,f
160.7252858,46.08943815,f
156.228484,43.27380892,f
151.4861973,51.41105293,f
150.0409121,46.80871886,f
159.5892559,45.14286033,f
159.7714657,44.3925748,f
155.8155106,48.33651617,f
162.066901,43.43741936,f
156.3297809,48.71413826,f
158.3171629,45.14886059,f
156.979948,46.75303184,f
151.6261156,43.71560097,f
150.9637192,43.54554939,f
152.9003473,44.96967109,f
153.3891349,42.94817516,f
150.0819812,44.81896117,f
153.8829858,44.38611438,f
150.2205254,46.02390335,f
154.075031,48.5366585,f
152.9150483,44.50077413,f
155.5529169,46.98850533,f
148.5899896,44.68097363,f
149.1606707,42.14714543,f
153.9018677,45.03123383,f
154.0898047,41.91274459,f
144.8724044,46.97440194,f
152.1582323,41.27614159,f
153.882934,45.53703658,f
157.0701463,44.68236721,f
154.1140259,44.42023229,f
157.309704,47.57349626,f
153.3524763,45.89569893,f
153.3798034,47.57742773,f
156.1453165,45.28893747,f
155.8604818,43.67270473,f
154.3032983,42.10983975,f
156.9290575,45.10252654,f
159.8266705,42.76797048,f
156.7404988,44.43177007,f
153.7606706,42.91857847,f
151.2472216,45.79294087,f
150.8533761,42.88910009,f
156.133117,48.81905991,f
154.2575839,47.739893,f
157.9753557,44.9213079,f
155.1116917,44.53403723,f
153.8017706,45.28624718,f
151.1411177,45.75353881,f
157.9955555,46.55054516,f
161.7105025,43.3589903,f
160.495352,47.06117737,f
153.1650858,44.04782186,f
153.4067543,43.25068698,f
151.1751384,45.54862039,f
154.3769772,45.43817896,f
149.7933196,45.01785309,f
150.6682096,43.74511225,f
157.0512255,47.3034515,f
158.017849,44.6149045,f
154.855277,42.4348065,f
156.3388161,42.21420066,f
158.8165274,40.74432591,f
154.9789993,45.8337848,f
155.6135197,46.37346675,f
158.3963814,41.4041241,f
157.1110481,42.95513759,f
155.6507518,46.95426971,f
154.6817365,44.09889735,f
153.5740216,43.93228104,f
149.2615253,48.88478271,f
156.9912246,47.11241227,f
158.0001474,44.59549775,f
156.0624493,43.83931947,f
155.3048497,41.94012634,f
152.570002,43.88801331,f
152.2863213,44.93596163,f
155.619461,45.82226669,f
150.7213356,43.48504122,f
152.0174559,48.74285933,f
158.648983,43.52299441,f
156.8383592,45.12315768,f
156.6725353,43.73973003,f
154.7058644,46.71437127,f
151.271225,45.89103545,f
148.9999326,40.42064084,f
151.8881158,48.08725671,f
148.8010966,46.63582674,f
155.8797842,46.21844613,f
150.632017,41.17563684,f
157.3200003,46.79995148,f
150.3446601,42.11563732,f
154.7168239,41.58057574,f
152.4745256,44.47591323,f
157.1075503,43.4482954,f
157.7829892,47.79647416,f
152.39207,47.13433299,f
154.4256823,44.70475447,f
158.8660717,49.06753584,f
153.7518978,46.59667998,f
157.6890278,45.38643366,f
156.0185805,43.55345846,f
150.0843527,44.98257299,f
154.0149694,41.13497691,f
152.3179844,46.93822757,f
158.0558937,47.38664763,f
153.8474539,44.66821337,f
158.8600931,45.32880353,f
152.7539584,43.36565788,f
156.030244,41.56112275,f
154.8046369,46.69756268,f
149.0109046,46.54792945,f
156.0124582,46.13917498,f
150.2146876,41.87139351,f
157.1982086,46.12567965,f
155.4951554,45.54278713,f
160.6055259,41.40272249,f
150.1150283,48.68704507,f
154.4496955,50.82990728,f
150.7996922,46.44516134,f
159.5118504,45.99673164,f
154.1751103,45.06583276,f
152.9989112,42.38684179,f
155.4820621,46.85714234,f
153.5128222,42.16764431,f
159.084023,45.0408152,f
153.1082286,42.6065593,f
154.7602325,42.28260816,f
156.0403229,45.88840653,f
155.6448787,44.12041425,f
152.8451872,44.11556414,f
154.9637832,43.31110533,f
156.1992011,49.2825826,f
151.0295323,46.86763696,f
151.7796271,43.44392047,f
154.74973,49.23657738,f
157.6813282,44.62611372,f
154.2250008,43.28769539,f
159.9641163,44.73027069,f
161.7507141,47.72187758,f
151.1196117,44.96764456,f
160.8443826,46.06089961,f
151.1453371,48.03767514,f
154.1834083,43.90815292,f
150.0350415,43.33848585,f
158.8414769,49.1505539,f
157.5079096,48.07491368,f
159.234879,43.10463059,f
154.8087425,46.73193637,f
150.3604044,46.31604616,f
151.6528316,47.60527945,f
154.5756342,44.44910322,f
153.7349773,44.56239704,f
160.0503604,51.59447867,f
155.557718,48.30624278,f
152.0378108,44.82973566,f
154.9964151,44.35166576,f
150.4554562,43.79207691,f
151.1275778,44.7453874,f
153.5621128,42.19083399,f
155.8949984,41.97347514,f
154.7199606,46.40286197,f
158.2073417,41.98465403,f
158.1735995,42.42053178,f
151.7046264,46.39852664,f
155.6295938,43.54125784,f
152.8247459,46.78975151,f
157.4651967,45.89255291,f
148.9321511,40.39725335,f
154.4066886,46.60432223,f
151.0614071,46.76195623,f
158.3449874,47.92450247,f
158.5325184,48.92187854,f
151.3525993,43.7373029,f
155.8415336,44.7951681,f
156.3106009,43.31766179,f
153.1939751,42.70403133,f
154.6280281,45.44129042,f
151.3552931,42.44080467,f
154.6347574,44.35653335,f
159.1005971,44.04380426,f
151.4051235,44.83612516,f
160.5023257,47.00620998,f
153.3934865,38.51742849,f
158.1693097,46.6357215,f
150.3407925,46.49342894,f
153.5877582,43.92307088,f
154.370686,48.42083133,f
154.4742911,41.4726451,f
148.1603382,43.94498182,f
155.1954756,43.60225774,f
161.3008003,47.25372701,f
157.2587827,43.78190245,f
160.2224566,40.60379174,f
154.4609787,43.3636781,f
152.1468511,47.24197794,f
153.593133,46.88314055,f
152.1500219,46.84739559,f
153.0846459,42.91159712,f
148.2455839,45.54600479,f
157.2816303,43.21701084,f
162.0893179,45.83241631,f
154.2680128,50.93151174,f
154.2645687,43.53564673,f
157.898328,48.66107622,f
154.6755006,47.15083885,f
155.657862,43.10651712,f
151.6410037,41.4056369,f
153.767766,47.66329507,f
152.4890303,43.26242114,f
150.3353988,45.77974232,f
159.6010434,46.87767958,f
157.8648057,45.21864486,f
147.986472,44.43101675,f
154.3666174,45.38846483,f
151.0397418,43.9217692,f
154.732486,45.95495122,f
154.9108491,49.18495638,f
160.1533356,48.72878798,f
152.1993383,46.53807651,f
156.1771239,45.43745923,f
157.5784369,45.82241224,f
155.4055941,46.13609519,f
153.1440503,43.97262715,f
156.2743115,45.52769938,f
158.6698851,42.73659459,f
151.9912634,43.83459654,f
155.6635831,44.22353522,f
158.9280202,47.86121495,f
150.4784419,43.08747594,f
154.0128638,42.92431364,f
156.5015207,47.27762521,f
155.6404579,44.49822469,f
153.1585301,46.76719842,f
152.1374917,45.18868822,f
153.4184609,45.42336912,f
160.4211457,47.34118935,f
154.5849133,44.08949336,f
150.3967223,47.33816181,f
155.5802614,43.9218276,f
159.9166822,46.69856683,f
157.1704468,48.14207481,f
155.9121166,47.64683225,f
154.0136717,44.94985404,f
152.2864921,43.58426266,f
160.1611643,45.56802944,f
154.2347398,45.99484916,f
153.2296262,45.24654297,f
155.7336815,47.41270983,f
154.5693308,47.78771044,f
152.5873455,41.75519123,f
158.3811813,45.89851358,f
155.7626896,41.70586722,f
157.9937234,47.7515829,f
151.2507121,42.20055689,f
155.574857,47.01250631,f
158.2656401,49.622821,f
153.3928017,46.89440926,f
159.6138649,43.43095208,f
153.1967964,49.40718705,f
152.720875,47.28334301,f
153.0934296,44.96480822,f
153.5049102,43.65854263,f
155.0296459,43.75034514,f
153.7810732,45.57924334,f
163.5290311,49.05434156,f
152.6137517,46.02734402,f
156.1100656,43.8831994,f
157.3985802,44.09446223,f
151.4907352,50.16783125,f
150.561101,42.08046132,f
146.1956638,43.01942889,f
153.6286164,47.36543608,f
156.6319773,44.7119,f
159.9567945,47.9944341,f
153.0262951,42.65285366,f
155.1142459,42.80082348,f
151.68621,41.73824735,f
154.1637537,41.09786365,f
156.5714478,45.24506191,f
151.9380511,43.05070891,f
151.9120609,49.85471603,f
148.3110705,39.98907577,f
154.5376205,46.35584531,f
158.8456006,46.09656957,f
149.5541905,46.45445815,f
157.5420075,44.83460176,f
157.8010381,45.34393224,f
154.9272786,44.28074068,f
154.6572911,43.74679894,f
155.3852498,45.79891525,f
153.3296792,43.41002993,f
155.8535108,44.44938194,f
162.0027968,46.09928727,f
154.9008897,46.81078666,f
156.3026447,44.75299416,f
153.9797747,43.34182201,f
157.1547924,46.079766,f
162.6873394,45.0743585,f
157.5485328,43.94855422,f
151.1927526,42.75579569,f
155.4161262,42.25186257,f
152.7410795,43.09993449,f
153.9364323,43.43701909,f
160.5903417,44.33961871,f
151.0411474,47.52302048,f
159.8267199,43.15330147,f
156.2214685,45.54447566,f
153.7391333,45.79461469,f
156.1617036,43.89688753,f
158.384857,42.05111326,f
157.6393191,48.41168422,f
153.9393299,46.77142849,f
156.1266717,46.60052269,f
156.2967329,43.63680822,f
152.1369556,47.78798362,f
151.8313117,45.63790885,f
159.4310061,42.69605902,f
153.2011658,43.00855356,f
152.3035943,47.10824457,f
155.1369392,40.4815037,f
153.7099613,43.88350004,f
156.7942462,47.48554721,f
158.7788784,44.00075555,f
162.5286429,42.00962537,f
153.6164625,43.84601302,f
155.3639375,46.42388166,f
156.0280131,45.95556779,f
160.9521263,44.66878286,f
152.994535,44.00727279,f
151.7868977,49.97325496,f
154.2630277,46.5287881,f
156.1185571,43.17775346,f
156.47928,44.66320463,f
153.5563834,45.72697678,f
157.5089143,40.54683503,f
153.1489589,44.47969415,f
148.5150231,43.40955286,f
152.1179546,45.01305914,f
155.7268824,44.26198863,f
152.4456692,50.46035659,f
152.4797931,46.36026402,f
154.5215929,45.46419,f
150.8360645,47.30832053,f
152.6052726,47.07386762,f
154.0661238,45.88265517,f
164.4302867,44.61680423,f
156.4013373,40.82492552,f
154.521743,48.24754369,f
151.8307921,42.16109853,f
158.6061532,41.13266138,f
154.2855492,44.19455812,f
153.110819,39.67350791,f
153.3692439,41.00402173,f
155.2367172,40.85701748,f
158.973572,45.79456278,f
160.4749917,43.6984316,f
156.4251062,45.13352997,f
161.8519035,45.82526737,f
150.8177534,43.31305387,f
152.9494367,42.81675385,f
158.4755206,50.65932294,f
157.692089,46.65961966,f
156.439595,48.08211056,f
152.9861226,45.57892743,f
155.6589586,44.99543846,f
156.4036988,44.36072291,f
160.8600993,40.05028135,f
161.5517919,44.6770713,f
153.7313071,45.86027057,f
154.1905844,42.15945448,f
155.2639409,45.15845131,f
155.057494,45.8705888,f
146.346611,44.4745761,f
150.9242592,42.84125025,f
153.4413438,46.28713244,f
148.517015,41.62273471,f
156.0703757,47.14185721,f
153.8086318,46.71813931,f
155.5902674,44.22232165,f
153.6762953,39.53909883,f
158.6567287,46.00330748,f
155.7892233,48.40231906,f
156.4279772,43.19592525,f
149.2704603,48.37332883,f
154.978703,46.0377056,f
153.5700025,40.82393017,f
155.5520744,47.27425853,f
151.5878478,46.9264651,f
149.415993,44.40515048,f
155.4522037,41.53841312,f
154.1760675,43.04530488,f
156.3035984,47.78142302,f
161.8326028,42.08531504,f
153.6127356,43.2304875,f
153.4299495,46.84296006,f
157.4802561,43.18899636,f
157.3865567,48.0830305,f
157.4291132,45.24473773,f
154.7453634,50.31723623,f
155.241388,45.39901595,f
164.9517486,47.52707411,f
151.8619844,45.44759481,f
151.1630581,46.2143144,f
158.642916,45.91716346,f
153.8150121,45.62860214,f
154.5957556,46.65787289,f
155.6556909,44.61064542,f
154.6036829,44.9885845,f
153.4929168,46.12240574,f
150.0434171,45.05062223,f
146.9025021,46.18475271,f
151.7597806,45.72626971,f
152.0493485,46.54034077,f
155.0171288,46.13909965,f
153.8453897,45.08395079,f
153.9957612,45.53732386,f
159.0836365,46.42323544,f
161.5579948,46.93795358,f
157.339017,42.77574889,f
148.6541464,43.91813606,f
158.0586957,45.40589097,f
153.5918649,44.30144734,f
150.7206234,45.55248337,f
156.0615553,42.41933863,f
156.269592,41.42422153,f
155.9387761,47.96655957,f
149.9581799,41.48080252,f
158.2025572,44.80586203,f
154.6412074,43.0855096,f
151.8929934,42.38168582,f
157.483068,48.32636519,f
151.4600637,42.46377417,f
155.9948,44.88104416,f
156.4425238,46.19353617,f
148.0879564,43.97693151,f
147.7103828,47.05544827,f
152.0702569,45.09725176,f
157.2492871,49.12114227,f
159.8157275,45.45061252,f
154.7712152,43.30804704,f
154.9220595,44.77309404,f
155.1048598,42.46691137,f
153.8262696,43.18255962,f
153.9470248,46.15132111,f
153.6158627,42.55942868,f
160.0254529,40.9033014,f
149.6739073,41.50854851,f
156.546713,45.40512473,f
155.7475571,47.66132146,f
156.3198792,43.82750554,f
153.1086002,43.6731233,f
155.2653578,46.8526653,f
158.3463771,45.16807486,f
155.0604443,42.38191268,f
152.1569677,43.60336677,f
148.0505751,40.70304684,f
156.576757,43.4745199,f
159.1866856,47.32071871,f
155.1697091,45.53021719,f
154.3499864,40.47668543,f
157.5781485,42.55012188,f
159.9744912,42.87394782,f
155.790194,45.06175414,f
148.1268414,41.61517491,f
157.4868692,46.50155393,f
156.3410452,45.89538915,f
154.8055143,43.89213577,f
153.2005973,42.62797581,f
154.8277826,43.14569336,f
157.6190027,43.34465548,f
153.3595931,43.98640469,f
158.9691408,44.95676437,f
158.5481053,47.90157085,f
155.0908958,47.23378162,f
156.072432,45.6505756,f
155.7258718,43.82828141,f
156.6928437,48.81941633,f
150.9043824,45.52881673,f
153.7430412,47.062846,f
157.4641961,47.7227918,f
150.4455885,46.03662077,f
153.7822381,42.31807243,f
158.2674988,44.76111999,f
155.4021791,45.22528543,f
154.6351021,44.9247985,f
158.5880622,45.15089954,f
149.1687746,46.05267246,f
158.4213979,42.10654519,f
151.9300544,41.31498279,f
158.0556993,46.2658932,f
154.3950928,44.07629837,f
157.0726943,49.5123114,f
154.2624759,41.58788803,f
159.3009695,42.32540546,f
153.5089195,44.73190909,f
151.5804418,41.51838826,f
155.7482979,46.24811817,f
153.5670929,43.50142834,f
151.1858078,44.52267317,f
151.7390123,41.95881919,f
152.7705988,48.38314382,f
153.7817568,46.08815734,f
155.749017,37.83494175,f
155.6464414,45.13210698,f
154.7712717,43.94139949,f
148.6684028,45.88489731,f
157.2835266,42.60232446,f
153.3040063,47.63848833,f
154.1555116,45.73268442,f
150.4357698,45.74384264,f
158.0480462,41.58162878,f
155.383621,46.09380064,f
157.0592984,49.56874918,f
152.1068499,47.91950274,f
152.8038038,44.97317612,f
155.059835,45.28890661,f
154.1846201,44.65812532,f
149.2588642,46.73569232,f
152.2718234,48.31161025,f
151.9408139,46.81064933,f
162.6479042,43.66169041,f
153.8610427,47.17977113,f
151.3366873,47.10426981,f
154.1107292,42.95777325,f
158.3116046,48.21938045,f
152.2103357,43.389938,f
151.4988022,48.38900698,f
156.6293624,44.80857632,f
151.8634663,44.12604862,f
155.2753362,41.62919887,f
158.4635836,40.86988742,f
153.6754612,46.3133764,f
158.8425555,44.63509439,f
153.705153,41.8905403,f
150.2398982,47.86680062,f
153.6088977,46.38771629,f
156.6088271,42.28666141,f
149.1011466,44.49541623,f
152.5914907,41.5148857,f
154.5055742,44.29052366,f
154.7476861,45.65735778,f
154.1811265,51.92706486,f
154.4699937,47.40937512,f
150.1283997,44.99748382,f
148.8672186,46.72122999,f
155.9496238,46.52732995,f
160.2906769,44.35098234,f
155.1082976,42.72257631,f
156.1612084,39.8141135,f
151.9481095,45.65550455,f
150.7158359,44.60777305,f
153.3223037,48.30342095,f
153.5312454,41.7308852,f
149.9468186,41.80065603,f
151.8125729,43.79281161,f
155.8161409,42.20709479,f
153.3120184,43.42159889,f
152.8337343,39.39159116,f
156.3388895,47.31330746,f
154.034756,44.47492314,f
154.9265122,44.57884436,f
152.0944922,42.92456402,f
147.243591,44.4588519,f
149.0466898,46.48761184,f
157.045586,42.93585687,f
157.8100986,45.15547219,f
157.001951,48.03992087,f
149.6549343,43.43063024,f
148.3915356,43.26729001,f
162.127954,43.56568623,f
153.3407356,43.1146142,f
165.0509291,45.15576678,f
156.6263998,45.34629218,f
161.5253296,42.39780671,f
154.1498885,46.24727937,f
155.6365516,45.1663322,f
155.1013985,41.31822649,f
154.1486309,46.67600128,f
158.6523749,46.61735334,f
154.2600323,45.59515504,f
153.9921095,46.18799187,f
157.3455635,42.76667012,f
154.1461129,44.0382706,f
148.2859788,43.74785979,f
151.5945356,46.74301214,f
155.4019064,45.75705039,f
151.2571598,43.4386856,f
156.4613705,44.19460632,f
150.3675152,45.71205613,f
158.7469436,39.54160955,f
156.2265203,45.95612127,f
157.5494453,45.79245832,f
152.0056561,46.47453303,f
153.8778564,50.00045367,f
157.2760748,45.44666462,f
155.9646496,43.48652965,f
153.4603795,46.04420644,f
157.6721106,46.55222767,f
156.7206685,43.83750017,f
155.8758905,49.24325226,f
150.2219378,40.13101047,f
155.9307506,42.88066198,f
158.4475364,43.59100862,f
157.4061537,44.63631723,f
152.7747174,46.45017952,f
156.8604739,49.19877212,f
160.3671083,47.60987637,f
152.9430778,45.20320379,f
151.5202864,50.95190372,f
154.4014017,42.70109085,f
153.5484903,45.22981412,f
152.676996,45.82789053,f
153.5993679,46.04582865,f
155.5191771,46.07824454,f
154.3914411,42.86315569,f
156.8208951,42.66082299,f
154.3392804,41.04351601,f
162.6058689,45.94355956,f
154.8234645,45.34304744,f
157.6687003,47.26433839,f
151.1420777,43.16560588,f
